84,Boneco de treino,Treine a habilidade de luta.
85,Bancada de treino de criação,Treine a habilidade de criação.
86,Plantação de legumes,Produz alimentos rizomatosos aleatórios. Fornece energia e satisfação.
88,Plantação de verduras,Produz verduras aleatórias. Fornece vitaminas para os sobreviventes.
89,Plantação de ervas,Produz ervas aleatórias. Use para curar feridas.
90,Plantação de bagas,Produz bagas. Bom para sobremesas e tinturas.
91,Árvore,
92,Algas marinhas,Tem gosto de borracha salgada.
93,Peixe xadrez,Xeque-mate.
94,Balanço,Divirta-se!
95,Baú,Há algo dentro.
96,Jangada à prova de umidade,Mantém-se seca e limpa.
97,Repolho,
98,Spinacia,
99,Mirtilo,
100,Morango,
101,Bagas venenosas,
102,Jaula,
103,Mutante,Treine a habilidade de criação.
104,Pinguim,Treine a habilidade de criação.
105,Baú na ilha,
106,Mesa de preparação,Prepare pratos frios.
107,Barril de fermentação,Transforma frutas em vinho.
108,Tronco de cogulemos,Transforma madeira e peças de madeira em cogumelo.
109,Sucata,
110,Suporte de madeira,Guarda cerca de 20 itens.
111,Estoque de alimentos,Guarda cerca de 20 itens.
112,Porta com ferrolho,Pode ser trancada somente por um lado.
113,Ninho de pássaros,Às vezes gaivotas botam ovos nele.
114,Lagoa,Fornece água potável.
115,Areia,Fornece areia e vieira.
116,Mesa de controle de plantação,Gerencie todos os solos férteis próximo. Inclusive o que plantar e quando colher.
117,Mesa de controle de criação,Gerencie todas as instalações próximo.
118,Barril de conserva,Conserve vegetais com sal.
119,Torre de arqueiro,Arqueiros podem atirar mais longe e se proteger.
120,Armadilha de estacas,Espete inimigos que andarem sobre ela.
121,Estátua,Orar pode dar boa sorte.
122,Lamparina de coco,Dura mais tempo do que a tocha básica. Queima madeira envernizada.
123,ArmadilhaDePássaro,
124,Repair Table,Repair broken tools.
